NCM,PARAMETRIZAÇÃO
84145910,4202
84145990,4202
84146000,4202
84148012,4211
84148019,4202
84148021,4351
84148022,4202
84148031,4211
84148032,4211
84148033,4211
84148038,4211
84148039,4211
84148090,     
84149010,4202
84149020,4202
84149031,4202
84149032,4202
84149033,4202
84149034,4202
84149039,4202
84151011,4202
84151019,4202
84151090,4202
84152010,4351
84152090,4351
84158110,4202
84158190,4202
84158210,4202
84158290,4202
84158300,4202
84159010,4202
84159020,4202
84159090,     
84161000,4211
84162010,4211
84162090,4211
84163000,4211
84169000,4211
84171010,4211
84171020,4211
84171090,4211
84172000,4211
84178010,4211
84178020,4211
84178090,4211
84179000,4202
84181000,4202
84182100,4202
84182900,4202
84183000,4202
84184000,4202
84185010,4202
84185090,4202
84186100,4202
84186910,4211
84186920,4211
84186931,4202
84186932,4202
84186940,4202
84186991,4202
84186999,     
84189100,4202
84189900,4202
84191100,4202
84191910,4003
84192000,4202
84193100,4209
84193200,4211
84193900,4211
84194010,4211
84194020,4211
84194090,4211
84195010,4211
84195021,4211
84195022,4211
84195029,4211
84195090,4211
25292200,4202
28311011,4202
28311019,4202
28311021,4202
28311029,4202
28319010,4202
28319090,4202
28321010,4202
28321090,4202
28322000,4202
28323010,4202
28323020,4202
28323090,4202
28331110,4202
28331190,4202
28331900,4202
28332100,4202
28332200,4202
28332400,4202
28332520,4202
28332710,4202
28332790,4202
28332910,4202
28332920,4202
28332930,4202
28332950,4202
28332960,4202
28332990,4202
28333000,4202
28334010,4202
28334020,4202
28334090,4202
28341010,4202
28341090,4202
28342930,4202
28342940,4202
28342990,4003
28351011,4202
28351019,4202
28351021,4202
28351029,4202
28352200,4202
28352500,4202
28352600,4202
28352910,4202
28352920,4202
28352930,4202
28352940,4202
28352950,4202
28352960,4202
28352970,4202
28352980,4202
28352990,4202
28353110,4202
28353190,4202
28353910,4202
28353920,4202
28353930,4202
28353990,4202
28362010,4202
28362090,4202
28363000,4202
28364000,4202
28365000,4202
28366000,4202
28369100,4202
28369200,4202
28369911,4202
28369912,4202
28369913,4202
28369919,4202
28369920,4202
28371100,4202
28371911,4202
28371912,4202
28371914,4202
28371915,4202
28371919,4202
28371920,4202
28372011,4202
28372012,4202
28372019,4202
28372021,4202
28372022,4202
28372023,4202
28372029,4202
28372090,4202
28391100,4202
28391900,4202
28399010,4202
28399020,4202
28399030,4202
28399040,4202
28399050,4202
28399090,4202
28401100,4202
28401900,4202
28402000,4202
28403000,4202
28413000,4202
28415011,4202
28415012,4202
28415013,4202
28415014,4202
28415015,4202
28415016,4202
28415019,4202
28415020,4202
28416100,4202
28416910,4202
28416920,4202
28416930,4202
28417010,4202
28417090,4202
28419011,4202
28419012,4202
28419013,4202
28419014,4202
28419015,4202
28419019,4202
28419021,4202
28419022,4202
28419029,4202
28419030,4202
28419041,4202
28419042,4202
28419043,4202
28419049,4202
28419050,4202
28419060,4202
28419070,4202
28419081,4202
28419082,4202
28419083,4202
28419089,4202
28419090,4202
28421010,4202
28421090,4202
28429000,4202
28431000,4202
28432100,4202
28432910,4202
28432990,4202
28433010,4202
28433090,4202
28439011,4202
28439019,4202
28439090,4202
28441000,4202
28442000,4202
28443000,4202
28444010,4202
28444020,4202
28444030,4202
28444090,4202
28445000,4202
28451000,4202
28459000,4202
28461010,4202
28461090,4202
28469010,4202
28469020,4202
28469030,4202
28469090,4202
28470000,4202
28480010,4202
28480020,4202
33029019,4202
33029090,4202
62042300,4202
62042900,4202
62043100,4202
62043200,4202
62043300,4202
62043900,4202
62044100,4202
62044200,4202
62044300,4202
62044400,4202
62044900,4202
62045100,4202
62045200,4202
62045300,4202
62045900,4202
62046100,4202
62046200,4202
62046300,4202
62046900,4202
62052000,4202
62053000,4202
62059010,4202
62059090,4202
62061000,4202
62062000,4202
62063000,4202
62064000,4202
62069000,4202
62071100,4202
62071900,4202
62072100,4202
62072200,4202
62072900,4202
62079100,4202
62079910,4202
62079990,4202
62081100,4202
62081900,4202
62082100,4202
62082200,4202
62082900,4202
62089100,4202
62089200,4202
62089900,4202
62092000,4202
62093000,4202
62099010,4202
62099090,4202
62101000,4202
62102000,4202
62103000,4202
62104000,4202
62105000,4202
62111100,4202
62111200,4202
62112000,4202
62113200,4202
62113300,4202
62113910,4202
62113990,4202
62114200,4202
62114300,4202
62114900,4202
62121000,4202
62122000,4202
62123000,4202
62129000,4202
62132000,4202
62139010,4202
62139090,4202
62141000,4202
62142000,4202
62143000,4202
62144000,4202
62149010,4202
62149090,4202
62151000,4202
62152000,4202
62159000,4202
62160000,4202
62171000,4202
62179000,4202
63011000,4202
63012000,4202
63013000,4202
63014000,4202
63019000,4202
63021000,4202
63022100,4202
63022200,4202
63022900,4202
63023100,4202
63023200,4202
63023900,4202
63024000,4202
63025100,4202
63025300,4202
63025910,4202
63025990,4202
63026000,4202
63029100,4202
63029300,4202
63029910,4202
63029990,4202
63031200,4202
63031910,4202
63031990,4202
63039100,4202
63039200,4202
63039900,4202
63041100,4202
63041910,4202
63041990,4202
63049100,4202
63049200,4202
63049300,4202
63049900,4202
63051000,4202
63052000,4202
63053200,4202
63053310,4202
63053390,4202
63053900,4202
63059000,4202
63061200,4202
63061910,4202
63061990,4202
63062200,4202
63062910,4202
63062990,4202
63063010,4202
63063090,4202
63064010,4202
63064090,4202
63069000,4202
63071000,4202
63072000,4202
63079010,4202
63079020,4202
63079090,4202
63080000,4202
63090010,4202
63090090,4202
63101000,4202
63109000,4202
64011000,4202
64019200,4202
84451924,4211
84451925,4211
84451926,4211
84451927,4211
84451929,4211
84452000,4211
84453010,4211
84453090,4211
84454011,4211
84454012,4211
84454018,4211
84454019,4211
84454021,4211
84454029,4211
84454031,4211
84454039,4211
84454040,4211
84454090,4211
84459010,4211
3024600,4202
3024700,4202
3025100,4202
3025200,4202
3025300,4202
3025400,4202
3025500,4202
3025600,4202
3025900,4202
3027100,4201
3027210,4201
3027290,4201
3027300,4201
3027400,4201
3027900,4201
3028100,4202
3028200,4202
3028310,4202
3028320,4202
3028400,4202
3028500,4202
3028911,4202
3028912,4202
3028921,4202
3028922,4202
3028923,4202
3028924,4202
3028931,4201
3028932,4201
3028933,4201
3028934,4201
3028935,4201
3028936,4201
3028937,4201
3028938,4201
3028941,4201
3028942,4201
3028943,4201
3028944,4201
3028945,4201
3028990,4201
3029000,4202
3031100,4202
3031200,4202
3031300,4202
3031400,4201
3032300,4202
3032410,4202
3032490,4202
3032500,4202
3032600,4202
3032900,4202
3033100,4202
3033200,4202
3033300,4202
3033400,4202
3033900,4202
3034100,4202
3034200,4202
3034300,4202
3034400,4202
3034500,4202
3034600,4202
3034900,4202
3035100,4202
3035300,4202
3035400,4202
3035500,4202
3035600,4202
3035700,4202
3036300,4202
3036400,4202
3036500,4202
3036600,4202
3036700,4202
3036800,4202
3036910,4202
3036990,4202
3038111,4202
3038112,4202
3038113,4202
3038114,4202
3038119,4202
3038190,4202
3038200,4202
3038311,4202
3038312,4202
3038319,4202
3038321,4202
3038322,4202
3038329,4202
3038400,4202
3038910,4202
3038920,4202
3038931,4202
3038932,4202
3038933,4202
3038941,4202
3038942,4202
3038943,4202
3038944,4202
3038945,4202
3038946,4202
3038951,4201
3038952,4201
3038953,4201
3038954,4201
3038955,4201
3038956,4201
3038957,4202
3038961,4201
3038962,4201
3038963,4201
29221921,4202
29221929,4202
29221931,4202
29221939,4202
29221941,4202
29221949,4202
29221951,4202
29221952,4202
29221959,4202
29221961,4202
29221962,4202
29221969,4202
29221991,4202
29221992,4202
29221993,4202
29221994,4202
29221995,4202
29221999,4202
29222100,4202
29222911,4202
29222919,4202
29222920,4202
29222990,4202
25293000,4202
25301010,4202
25301090,4202
25302000,4202
25309010,4202
25309020,4202
25309030,4202
25309040,4202
25309090,4202
26011100,4202
26011200,4202
26012000,4202
26020010,4202
26020090,4202
26030010,4202
26030090,4202
26040000,4202
26050000,4202
26060011,4202
26060012,4202
26060090,4202
26070000,4202
26080010,4202
26080090,4202
26090000,4202
26100010,4202
26100090,4202
26110000,4202
26121000,4202
26122000,4202
26131010,4202
26131090,4202
26139010,4202
26139090,4202
26140010,4202
26140090,4202
26151010,4202
26151020,4202
26151090,4202
26159000,4202
26161000,4202
26169000,4202
26171000,4202
26179000,4202
26180000,4202
26190000,4202
26201100,4202
26201900,4202
26202100,4202
26202900,4202
26203000,4202
26204000,4202
26206000,4202
26209100,4202
26209910,4202
26209990,4202
26211000,4202
26219010,4202
26219090,4202
27011100,4202
27011200,4202
27011900,4202
27012000,4202
27021000,4202
27022000,4202
27030000,4202
27040010,4202
27040090,4202
27050000,4202
27081000,4202
27082000,4202
27090010,4202
27090090,4202
27101159,     
27101210,4334
27101229,4334
27101230,4334
27101249,4334
27101251,4326
27101259,4327
27101290,4334
27101911,4330
27101919,4202
27101921,4395
27101931,4324
27101932,4324
27101992,4324
27101993,4358
27101999,4334
27109900,4202
27111100,4002
27111290,4202
27111300,4332
27111910,4329
27111990,4202
27112990,4324
27121000,4202
27122000,4202
27129000,4202
85145110,     
85145120,     
28011000,4202
28012010,4202
28012090,4202
28013000,4202
28020000,4202
28030011,4202
28030019,4202
28030090,4202
28041000,4202
28042100,4202
28042910,4202
28042990,4202
28043000,4202
32141020,4334
87149100,4202
33061000,4322
33062000,4322
87149200,4202
87149310,4202
87149320,4202
87149410,4202
34011110,4202
34011190,4202
34011900,4202
34012010,4202
34012090,4202
34013000,4202
34021110,4202
34021120,4202
34021130,4202
34021140,4202
34021190,4202
34021210,4202
34021290,4202
34021300,4202
34021900,4202
34022000,4202
34029011,4202
34029019,4202
34029021,4202
34029022,4202
34029023,4202
34029029,     
34029031,4202
34029039,4202
34029090,4202
34031110,4325
34031190,4325
34031900,4324
34039190,4325
34039900,4334
34051000,4202
34054000,4202
34060000,4202
34070010,4202
34070020,4202
34070090,4202
35011000,4202
35019011,4202
35019019,4202
35019020,4202
35021100,4202
35021900,4202
35022000,4202
35029010,4202
35029090,4202
35030011,4202
35030012,4202
35030019,4202
35030090,4202
35040011,4202
35040019,4202
35040020,4202
35040030,4202
35040090,4202
35051000,4202
35052000,4202
35061090,     
35069190,4202
35071000,4202
35079011,4202
35079019,4202
35079021,4202
35079022,4202
35079023,4202
35079024,4202
35079025,4202
35079026,4202
35079029,4202
35079031,4202
35079032,4202
35079039,4202
35079041,4202
35079042,4202
35079049,4202
36010000,4202
36020000,4202
36030000,4202
36041000,4203
36049010,4202
36049090,4202
36050000,4202
36061000,4202
36069000,4202
37011010,4202
37011021,4202
37013021,4202
37013022,4202
37013029,4202
37013031,4202
37013039,4202
37013040,4202
37013050,4202
37013090,4202
37019900,4202
37023200,4202
37023900,4202
57023900,4202
57024100,4202
57024200,4202
57024900,4202
57025010,4202
57025020,4202
57025090,4202
84459020,4211
84459030,4211
84459040,4211
84459090,4211
84461010,4211
84461090,4211
84462100,4211
84462900,4211
84463010,4211
84463020,4211
84463030,4211
84463040,4211
84463090,4211
84471100,4211
84471200,4211
84472010,4202
84472021,4211
84472029,4211
84472030,4211
84479010,4211
84479020,4211
84479090,4211
84481110,4211
84481120,4211
84481190,4211
84481900,4211
84482010,4202
84482020,4202
84482030,4202
84482090,4202
84483100,4202
84483211,4202
84483219,4202
84483220,4202
84483230,4202
84483240,4202
84483250,4202
84483290,4202
84483310,4202
84483390,4202
84483911,4202
84483912,4202
84483917,4202
84483919,4202
84483921,4202
84483922,4202
84483923,4202
84483929,4202
84483991,4202
84483992,4202
84483999,4202
84484200,4202
84484910,4202
84484920,4202
84484990,4202
84485100,4202
84485910,4202
84485921,4202
84485922,4202
84485929,4202
84485930,4202
84485940,4202
84485990,4202
84490010,4211
84490020,4211
84490080,4211
84490091,4202
84490099,4202
84501100,4202
84501200,4202
84501900,4202
84502010,4211
84502090,     
84509010,4202
84509090,4202
84511000,4211
84512100,4211
84512910,4211
84512990,4211
84513010,4211
84513091,4211
84513099,4211
84514010,4211
84514021,4211
84514029,4211
84514090,4211
84515010,4211
84515020,4211
84515090,4211
84518000,4211
84519010,4202
84519090,4202
84521000,4202
84522110,4211
84522120,4211
84522190,4211
84522910,4211
84522921,4211
84522922,4211
84522923,4211
84522924,4211
84522925,4211
84522929,4211
84522990,4202
84523000,4202
84529020,4202
84529081,4202
84529089,4202
84529091,4202
84529092,4202
84529093,4202
84529094,4202
84529099,4202
84531010,4211
84531090,4211
84532000,4211
84538000,4211
84539000,4202
84541000,4211
84542010,4211
84542090,4211
84543010,4211
84543020,4211
84543090,4211
84549010,4211
84549090,4211
84551000,4211
84552110,4211
84552190,4211
84552210,4211
84552290,4211
84553010,4211
84553020,4211
84553090,4211
29143990,4202
29144010,4202
29144091,4202
29144099,4202
29145010,4202
29145020,4202
29145090,4202
29146100,4202
29146910,4202
29146920,4202
29146990,4202
29147011,4202
29147019,4202
29147021,4202
29147022,4202
29147029,4202
29147090,4202
29151100,4202
29151210,4202
29151290,4202
29151310,4202
29151390,4202
29223111,4202
29223112,4202
29223120,4202
29223130,4202
29223910,4202
29223921,4202
29223929,4202
29223990,4202
29224110,4202
29224190,4202
29224210,4202
29224220,4202
29224300,4202
29224410,4202
29224420,4202
29224910,4202
29224920,4003
29224931,4202
29224932,4202
29224940,4202
29224951,4202
29224952,4202
29224959,4202
29224961,4202
29224962,4202
29224963,4202
29224964,4202
29224969,4202
29224990,4202
29225011,4202
29225019,4202
29225021,4202
29225029,4202
29225031,4202
29225032,4202
29225039,4202
29225041,4202
29225049,4202
29225050,4202
29225091,4202
29225099,4202
29231000,4202
29232000,4202
29239010,4202
29239020,4202
29239030,4202
29239040,4202
29239050,4202
29239060,4202
29239090,4202
29241100,4202
29241210,4202
29241220,4202
29241230,4202
29241911,4202
29241919,4202
29241921,4202
29241922,4202
29241929,4202
29241931,4202
29241932,4202
29241939,4202
29241942,4202
29241949,4202
29241991,4202
29241992,4202
29241993,4202
29241994,4202
29241999,4202
29242111,4202
29242119,4202
29242120,4202
29242190,4202
29242300,4202
29242400,4202
29242911,4202
29242912,4202
29242913,4202
29242914,4202
29242915,4202
29242919,4202
29242920,4202
29242931,4202
29242932,4202
29242939,4202
29242941,4202
29242942,4202
29242943,4202
29242944,4202
29242945,4202
29242946,4202
29242947,4202
29242949,4202
29242951,4202
29242952,4202
29242959,4202
29242961,4202
29242962,4202
29242963,4202
29242964,4202
29242969,4202
29242991,4202
29242992,4202
29242993,4202
29242994,4202
29242995,4202
29242996,4202
29242999,4202
29251100,4202
29251200,4202
29251910,4202
29251990,4202
29252100,4202
29252911,4202
29252919,4202
29252921,4202
29252922,4202
29252923,4202
29252929,4202
29252930,4202
29252940,4202
29252950,4202
29252990,4202
29261000,4202
29262000,4202
29263011,4202
29263012,4202
29263020,4202
29269011,4202
29269012,4202
29269019,4202
29269021,4202
29269022,4202
29269023,4202
29269024,4202
29269025,4202
29269026,4202
29269029,4202
29269030,4202
29269091,4202
29269092,4202
29269093,4202
29269095,4202
29269096,4202
29269099,4202
29270010,4202
29270021,4202
29270029,4202
29270030,4202
29280011,4202
29280019,4202
29280020,4202
29280030,4202
29280041,4202
29280042,4202
29280090,4202
29291010,4202
29291021,4202
29291029,4202
29291030,4202
29291090,4202
29299011,4202
29299012,4202
29299019,4202
29299021,4202
39140011,4202
39140019,4202
39140090,4202
39151000,4202
39152000,4202
39153000,4202
39159000,4202
30044200,4322
39171010,4202
39171029,4202
39172100,4202
39172200,4358
39172300,4358
39172900,4202
39173100,4202
39173210,4202
39173221,4202
30049048,4322
30049049,4322
30049054,4322
30049057,4322
30049059,4322
30049061,4202
30049062,4322
30049063,4322
30049064,4322
30049065,4322
30049066,4322
30049067,4322
30049071,4003
30049072,4322
30049073,4322
30049074,4322
30049075,4322
30049076,4322
30049077,4322
30049079,4322
30049091,4202
30049094,4322
30049095,4332
30049099,4322
30051010,4322
30051020,4322
30051030,4322
30051090,4322
30059019,4322
30059020,4322
30059090,4322
30061010,4202
30061020,4202
30061090,4202
30062000,4202
30063011,4322
30063012,4322
30063013,4322
30063015,4322
30063016,4322
30063017,4322
30063018,4322
30063019,4322
30063021,4322
30063029,4322
30064011,4202
30064012,4202
30064020,4202
30065000,4202
30066000,4322
30067000,4202
30069110,4202
30069190,4202
30069200,4202
31010000,4003
31021010,4201
31021090,4003
31022100,4003
31022910,4003
31022990,4003
31023000,4003
31024000,4003
31025011,4003
31025019,4003
31025090,4003
31026000,4003
31028000,4003
31029000,4003
31031010,4003
31031020,4003
31031030,4003
31039011,4201
31039019,4003
31039090,4003
31042010,4003
31042090,4201
31043010,4003
31043090,4003
31049010,4003
31049090,4003
31051000,4003
53071090,4202
53072010,4202
57029100,4202
57029200,4202
57029900,4202
57031000,4202
57032000,4202
57033000,4202
57039000,4202
57041000,4202
57049000,4202
57050000,4202
58011000,4202
58012100,4202
58012200,4202
58012300,4202
58012600,4202
58012700,4202
58013100,4202
58013200,4202
58013300,4202
58013600,4202
58013700,4202
58019000,4202
58021100,4202
58021900,4202
58022000,4202
58023000,4202
58030010,4202
58030090,4202
58041010,4202
58041090,4202
58042100,4202
58042910,4202
58042990,4202
58043010,4202
58043090,4202
58050010,4202
58050020,4202
58050090,4202
58061000,4202
58062000,4202
58063100,4202
58063200,4202
58063900,4202
58064000,4202
58071000,4202
58079000,4202
58081000,4202
58089000,4202
58090000,4202
58101000,4202
58109100,4202
58109200,4202
58109900,4202
58110000,4202
59011000,4202
59019000,4202
59021010,4202
59021090,4202
59022000,4202
59029000,4202
59031000,4202
59032000,4202
59039000,4202
59041000,4202
59049000,4202
59050000,4202
59061000,4202
59069100,4202
59069900,4202
59070000,4202
59080000,4202
59090000,4202
59100000,4202
59111000,4202
59112010,4202
59112090,4202
59113100,4202
59113200,4202
59114000,4202
59119000,4202
60011010,4202
60011020,4202
60011090,4202
60012100,4202
60012200,4202
60012900,4202
60019100,4202
60019200,4202
60019900,4202
60024010,4202
60024020,4202
60024090,4202
60029010,4202
60029020,4202
60029090,4202
60031000,4202
60032000,4202
60033000,4202
60034000,4202
60039000,4202
60041011,4202
60041012,4202
60041013,4202
60041014,4202
60041031,4202
60041032,4202
60041033,4202
60041034,4202
60041041,4202
60041042,4202
60041043,4202
60041044,4202
60041091,4202
60041092,4202
60041093,4202
60041094,4202
60049010,4202
60049030,4202
60049040,4202
60049090,4202
60052100,4202
60052200,4202
60052300,4202
60052400,4202
84399990,4202
84401011,4211
84401019,4211
84401020,4211
84401090,4211
84409000,4202
29152100,4202
29152400,4202
29152910,4202
29152920,4202
29152990,4202
29153100,4202
29153200,4202
29153300,4202
29153600,4202
29153910,4202
29153921,4202
29153929,4202
29153931,4202
29153932,4202
29153939,4202
29153941,4202
29153942,4202
29153951,4202
29153952,4202
29153953,4202
29153954,4202
29153955,4202
29153961,4202
29153962,4202
29153963,4202
29153991,4202
29153992,4202
29153993,4202
29153994,4202
29153999,4202
29154010,4202
29154020,4202
29154090,4202
29155010,4202
29155020,4202
29155030,4202
29156011,4202
29156012,4202
29156019,4202
29156021,4202
29156029,4202
29157011,4202
29157019,4202
29157020,4202
29157031,4202
29157039,4202
29157040,4202
29159010,4202
29159021,4202
29159022,4202
29159023,4202
29159024,4202
29159029,4202
29159031,4202
29159032,4202
29159033,4202
29159039,4202
29159041,4202
29159042,4202
29159050,4202
29159060,4202
29159090,4202
29161110,4202
29161120,4202
29161210,4202
29161220,4202
29161230,4202
29161240,4202
29161290,4202
29161310,4202
29161320,4202
29161410,4202
29161420,4202
29161430,4202
29161490,4202
29161511,4202
29161519,4202
29161520,4202
29161600,4202
29161911,4202
29161919,4202
29161921,4202
29161922,4202
29161923,4202
29161929,4202
29161990,4202
29162011,4202
29162012,4202
29162013,4202
29162014,4202
29162015,4202
29162019,4202
29162090,4202
29163110,4202
29163121,4202
29163122,4202
29163129,4202
29163131,4202
29163132,4202
29163139,4202
29163210,4202
29163220,4202
29163400,4202
29163910,4202
29163920,4202
29163930,4202
29163940,4202
29163990,4202
29171110,4202
29171120,4202
29171210,4202
29171220,4202
29171310,4202
29171321,4202
29171322,4202
29171323,4202
29171329,4202
29171400,4202
29171910,4202
29171921,4202
29171922,4202
29171930,4202
29171990,4202
29172000,4202
29173200,4202
29173300,4202
29173400,4202
29173500,4202
29173600,4202
29173700,4202
29173911,4202
29173919,4202
29173920,4202
29173931,4202
29173939,4202
29173940,4202
29173950,4202
29173990,4202
29181100,4202
29181200,4202
29181310,4202
29181320,4202
29181400,4202
29181500,4202
29181610,4202
29181690,4202
29181800,4202
29181910,4202
29181921,4202
29181922,4202
29181929,4202
29181930,4202
29181941,4202
29181942,4202
29181943,4202
29181990,4202
29182110,4202
29182120,4202
29182211,4202
29182212,4202
29182219,4202
29182220,4202
29182300,4202
29182910,4202
29182921,4202
29182922,4202
29182923,4202
29182929,4202
39173229,4202
39173230,4202
39173240,4202
39173251,4202
39173290,4202
39173300,4202
39173900,4202
39174010,4358
39174090,4358
39181000,4202
39191000,4351
39199000,     
39201010,4202
39201099,4202
39202019,     
39202090,4202
39203000,     
39204390,     
39204900,     
39201091,4358
39202011,4358
39202012,4358
39204310,4358
39205100,4358
39205900,4358
39206100,4358
39206211,4358
39206219,4358
39206291,4358
39206299,4358
39206300,4358
39206900,4358
39207100,4358
39207310,4358
39207390,4358
39209910,4202
39209920,4202
39209990,     
39211390,     
39211400,4202
39211900,4202
39221000,     
39222000,4358
39229000,4358
39231010,4202
39231090,4202
39232110,4202
39232190,4202
39232910,4202
39232990,4202
39233000,4202
39234000,4202
39235000,4202
39239000,4202
39241000,4202
39249000,     
39251000,4202
39259090,4358
39261000,4202
39262000,4202
39263000,4202
39264000,4202
39269021,4202
39269022,4202
39269030,4202
39269040,4202
39269050,4202
39269061,4202
39269069,4202
39269090,4202
40011000,4202
40012100,4202
40012200,4202
40012910,4202
40012920,4202
40012990,4202
40013000,4202
40021110,4202
40021120,4202
70140000,     
70151010,4202
70151091,4202
70151092,4202
70159010,4202
70159020,4202
70159030,4202
70159090,4202
70171000,4202
70172000,4202
70179000,4202
70181010,4202
70181020,4202
70181090,4202
53072090,4202
53081000,4202
53082000,4202
53089000,4202
53091100,4202
53091900,4202
53092100,4202
53092900,4202
53101010,4202
53101090,4202
53109000,4202
53110000,4202
54011011,4202
54011012,4202
54011090,4202
54012011,4202
54012012,4202
54012090,4202
54021100,4202
54021910,4202
54021990,4202
54022000,4202
54023111,4202
54023119,4202
54023190,4202
54023211,4202
54023219,4202
54023290,4202
54023300,4202
54023400,4202
54023900,4202
54024400,4202
54024510,4202
54024520,4202
54024590,4202
54024600,4202
54024700,4202
54024800,4202
54024910,4202
54024990,4202
54025110,4202
54025190,4202
54025200,4202
54025900,4202
54026110,4202
54026190,4202
54026200,4202
54026900,4202
54031000,4202
54033100,4202
54033200,4202
54033300,4202
54033900,4202
54034100,4202
54034200,4202
54034900,4202
54041100,4202
54041200,4202
54041911,4202
54041919,4202
54041990,4202
54049000,4202
54050000,4202
54060010,4202
54060020,4202
54071011,4202
54071019,4202
54071021,4202
54071029,4202
54072000,4202
54073000,4202
54074100,4202
54074200,4202
54074300,4202
54074400,4202
54075100,4202
54075210,4202
54075220,4202
54075300,4202
54075400,4202
54076100,4202
54076900,4202
54077100,4202
54077200,4202
54077300,4202
54077400,4202
54078100,4202
54078200,4202
54078300,4202
54078400,4202
54079100,4202
54079200,4202
54079300,4202
54079400,4202
54081000,4202
54082100,4202
54082200,4202
54082300,4202
54082400,4202
54083100,4202
54083200,4202
54083300,4202
54083400,4202
55011000,4202
55012000,4202
55013000,4202
55014000,4202
55019000,4202
55020010,4202
55020020,4202
55020090,4202
55031100,4202
55031910,4202
55031990,4202
55032010,4202
55032090,4202
55033000,4202
55034000,4202
55039010,4202
55039020,4202
55039090,4202
55041000,4202
55049010,4202
55049090,4202
55051000,4202
55052000,4202
55061000,4202
55062000,4202
55063000,4202
55069000,4202
55070000,4202
55081000,4202
55082000,4202
55091100,4202
55091210,4202
55091290,4202
55092100,4202
55092200,4202
55093100,4202
55093200,4202
55094100,4202
55094200,4202
55095100,4202
55095200,4202
55095300,4202
55095900,4202
55096100,4202
55096200,4202
55096900,4202
55099100,4202
55099200,4202
55099900,4202
55101100,4202
55101200,4202
55102000,4202
55103000,4202
55109000,4202
55111000,4202
55112000,4202
55113000,4202
55121100,4202
55121900,4202
55122100,4202
84196000,4211
84198110,4211
84411010,4211
84411090,4211
84412000,4211
84413010,4211
84413090,4211
84414000,4211
84418000,4211
84419000,4202
84423010,4211
84423020,4211
84423090,4202
84424010,4202
84424020,4202
84424090,4202
84425000,4202
84431110,4211
84431190,4211
84431200,4211
84431310,4211
84431321,4211
84431329,4211
84431390,4211
84431400,4211
84431500,4211
84431600,4211
84431710,4211
84431790,4211
84431910,4202
84431990,4202
84433111,4202
84433112,4202
84433113,4202
84433114,4202
84433115,4202
84433116,4202
84433119,4202
84433191,4202
84433199,4202
84433221,4202
84433222,4202
84433223,4202
84433229,4202
84433231,4202
84433232,4202
84433233,4202
84433234,4202
84433235,4202
84433236,4202
84433237,4202
84433238,4202
84433239,4202
84433240,4202
84433251,4202
84433252,4202
84433259,4202
84433291,4202
84433299,4202
84433910,4211
84433921,4202
84433928,4202
84433929,4202
84433930,4202
84433990,4202
84439110,4202
84439191,4211
84439192,4211
84439199,4211
84439911,4202
84439912,4202
84439919,4202
84439921,4202
84439922,4202
84439923,4202
84439929,4202
84439931,4202
84439932,4202
84439933,4202
84439939,4202
84439941,4202
84439942,4202
84439949,4202
84439950,4202
84439960,4202
84439970,4202
84439980,4202
84439990,4202
84440010,4211
84440020,4211
84440090,4211
84451110,4211
84451120,4211
84451190,4211
84451200,4211
84451300,4211
84451910,4211
84451921,4211
84451922,4211
28480030,4202
28480090,4202
28491000,4202
28492000,4202
28499010,4202
28499020,4202
28499030,4202
28499090,4202
28500010,4202
38251000,4202
38252000,4202
38253000,4202
38254100,4202
38254900,4202
38255000,4202
38256100,4202
38256900,4202
38259000,4202
39011010,4202
39011091,4202
39011092,4202
39012011,4202
39012019,4202
39012021,4202
39012029,4202
39013010,4202
39013090,4202
39019010,4202
39019020,4202
39019030,4202
39019040,4202
39019050,4202
39019090,4202
39021010,4202
39021020,4202
39022000,4202
39023000,4202
39029000,4202
39031110,4202
39031120,4202
39031900,4202
39032000,4202
39033010,4202
39033020,4202
39039010,4202
39039020,4202
39039090,4202
39041010,4202
39041020,4202
39041090,4202
39042100,4202
39042200,4202
39043000,4202
39044010,4202
39044090,4202
39045010,4202
39045090,4202
39046110,4202
39046190,4202
39046910,4202
39046990,4202
39049000,4202
64019910,4202
64019990,4202
64021200,4202
64021900,4202
64022000,4202
64029110,4202
64029190,4202
64029910,4202
64029990,4202
64031200,4202
64031900,4202
64032000,4202
64034000,4202
64035110,4202
64035190,4202
70182000,4202
70189000,4202
70191100,4202
70191210,4202
70191290,4202
70191900,4202
70193100,4202
70193200,4202
70193900,4202
70194000,4202
70195100,4202
70195210,4202
70195290,4202
70195900,4202
70199010,4202
70199090,4202
70200010,4202
70200090,4202
71011000,4202
71012100,4202
71012200,4202
71021000,4202
71022100,4202
71022900,4202
71023100,4202
71023900,4202
71031000,4202
71039100,4202
71039900,4202
71041000,4202
71042010,4202
71042090,4202
71049000,4202
71051000,4202
71059000,4202
71061000,4202
71069100,4202
71069210,4202
71069220,4202
71069290,4202
71070000,4202
71081100,4202
71081210,4202
71081290,4202
71081310,4202
71081390,4202
71082000,4202
71090000,4202
71101100,4202
71101910,4202
71101990,4202
71102100,4202
71102900,4202
71103100,4202
71103900,4202
71104100,4202
71104900,4202
71110000,4202
71123010,4202
71123020,4202
71123090,4202
71129100,4202
71129200,4202
71129900,4202
71131100,4203
71131900,4203
71132000,4203
71141100,4203
71141900,4203
71142000,4203
71151000,4202
71159000,4203
71161000,4203
71162010,4202
71162020,4202
71162090,4203
